,latitude,longitude,pred_dia1,pred_dia2,pred_dia3
13316,-8.117981395725746,-34.94914262943233,0.17678519358740719,0.21255719111372162,0.2492088085166646
13317,-8.117988615863355,-34.94763440846855,0.19350959494170672,0.23104267136835333,0.2694986719350796
13318,-8.117995830420432,-34.94612618611901,0.20790130800533957,0.24698308823829995,0.28702587465163054
13319,-8.118003039396948,-34.944617962384804,0.21902819754746616,0.25936144222553237,0.30068646612089456
13320,-8.118010242792884,-34.94310973726698,0.22634188813489997,0.26757943222320435,0.3098309919089539
13321,-8.118017440608208,-34.94160151076661,0.22919471670688374,0.27093043006628426,0.31369240881690885
13322,-8.118024632842896,-34.94009328288478,0.2265677176304557,0.2683027005655778,0.31106393093106766
13323,-8.118031819496933,-34.93858505362256,0.21719987848533595,0.25832042511028463,0.3004521104093465
13324,-8.118039000570281,-34.93707682298101,0.20060076442177532,0.24044851825402258,0.2812761132674635
13325,-8.118046176062924,-34.93556859096121,0.17961471086986425,0.21779027188863376,0.25690455550037194
13326,-8.118053345974838,-34.93406035756422,0.16371191305731303,0.2006780749984074,0.2385532208670038
13327,-8.118060510305991,-34.93255212279112,0.16760548085038351,0.20516456120411153,0.24364720512464233
13328,-8.118067669056362,-34.93104388664299,0.20058486704566825,0.24138492174918502,0.28318823435179885
13329,-8.11807482222593,-34.929535649120886,0.2579427694145311,0.3042032880981007,0.351601335422818
13330,-8.118081969814664,-34.928027410225894,0.3272538620274985,0.380063096982981,0.43417089103352735
13331,-8.118089111822547,-34.92651916995906,0.39896171475487874,0.45853787344421404,0.5195789873214114
13332,-8.118096248249547,-34.925010928321484,0.4700448710216225,0.5363310788272044,0.6042472393881293
13333,-8.118103379095645,-34.92350268531423,0.5433082666610809,0.6165030183746758,0.6914976013228791
13334,-8.118110504360812,-34.921994440938356,0.6262829221408976,0.7072703582744979,0.7902492448024443
13335,-8.118117624045029,-34.92048619519495,0.7300597917536322,0.820733805133282,0.9136374581746196
13336,-8.118124738148264,-34.91897794808508,0.8674665344020163,0.970888884740563,1.0768543515203581
13337,-8.118131846670495,-34.917469699609796,1.0513183195741287,1.171717496399062,1.2950772434014657
