,date,state,place_type,confirmed,deaths,is_last,estimated_population_2019,confirmed_per_100k_inhabitants
593,2020-04-21,SC,state,1091,37,False,7164788.0,15.22725
594,2020-04-20,SC,state,1063,35,False,7164788.0,14.83645
595,2020-04-19,SC,state,1025,35,False,7164788.0,14.30608
596,2020-04-18,SC,state,975,32,False,7164788.0,13.608220000000001
597,2020-04-17,SC,state,962,31,False,7164788.0,13.426779999999999
598,2020-04-16,SC,state,926,30,False,7164788.0,12.92432
599,2020-04-15,SC,state,884,29,False,7164788.0,12.33812
600,2020-04-14,SC,state,853,28,False,7164788.0,11.90545
601,2020-04-13,SC,state,826,26,False,7164788.0,11.5286
602,2020-04-12,SC,state,776,24,False,7164788.0,10.83075
603,2020-04-11,SC,state,732,21,False,7164788.0,10.21663
604,2020-04-10,SC,state,717,18,False,7164788.0,10.00727
605,2020-04-09,SC,state,693,18,False,7164788.0,9.6723
606,2020-04-08,SC,state,501,17,False,7164788.0,6.99253
607,2020-04-07,SC,state,457,15,False,7164788.0,6.378419999999999
608,2020-04-06,SC,state,417,11,False,7164788.0,5.820130000000001
609,2020-04-05,SC,state,379,10,False,7164788.0,5.28976
610,2020-04-04,SC,state,356,10,False,7164788.0,4.96874
611,2020-04-03,SC,state,301,5,False,7164788.0,4.2011
612,2020-04-02,SC,state,281,5,False,7164788.0,3.92196
613,2020-04-01,SC,state,247,2,False,7164788.0,3.4474199999999997
614,2020-03-31,SC,state,235,2,False,7164788.0,3.2799300000000002
615,2020-03-30,SC,state,219,2,False,7164788.0,3.05662
616,2020-03-29,SC,state,197,1,False,7164788.0,2.74956
617,2020-03-28,SC,state,184,1,False,7164788.0,2.56812
618,2020-03-27,SC,state,163,1,False,7164788.0,2.27501
619,2020-03-26,SC,state,149,1,False,7164788.0,2.0796099999999997
620,2020-03-25,SC,state,122,0,False,7164788.0,1.7027700000000001
621,2020-03-24,SC,state,109,0,False,7164788.0,1.5213299999999998
622,2020-03-23,SC,state,86,0,False,7164788.0,1.20031
623,2020-03-22,SC,state,68,0,False,7164788.0,0.94909
624,2020-03-21,SC,state,57,0,False,7164788.0,0.79556
625,2020-03-20,SC,state,40,0,False,7164788.0,0.55829
626,2020-03-19,SC,state,21,0,False,7164788.0,0.2931
627,2020-03-18,SC,state,14,0,False,7164788.0,0.1954
628,2020-03-17,SC,state,7,0,False,7164788.0,0.0977
629,2020-03-16,SC,state,7,0,False,7164788.0,0.0977
630,2020-03-15,SC,state,6,0,False,7164788.0,0.08374
631,2020-03-14,SC,state,5,0,False,7164788.0,0.06978999999999999
632,2020-03-13,SC,state,3,0,False,7164788.0,0.04187
633,2020-03-12,SC,state,2,0,False,7164788.0,0.02791
634,2020-07-17,RR,state,25373,429,True,605761.0,4188.61564
635,2020-07-16,RR,state,25007,425,False,605761.0,4128.19577
636,2020-07-15,RR,state,24397,415,False,605761.0,4027.49599
637,2020-07-14,RR,state,23681,403,False,605761.0,3909.29756
638,2020-07-13,RR,state,22968,398,False,605761.0,3791.5943700000003
639,2020-07-12,RR,state,22627,397,False,605761.0,3735.30155
640,2020-07-11,RR,state,22225,396,False,605761.0,3668.93874
641,2020-07-10,RR,state,21849,396,False,605761.0,3606.8680600000002
642,2020-07-09,RR,state,21220,393,False,605761.0,3503.0317200000004
643,2020-07-08,RR,state,20154,393,False,605761.0,3327.0547300000003
644,2020-07-07,RR,state,19284,386,False,605761.0,3183.43373
645,2020-07-06,RR,state,19088,376,False,605761.0,3151.0777399999997
646,2020-07-05,RR,state,18948,371,False,605761.0,3127.9663100000002
647,2020-07-04,RR,state,18922,368,False,605761.0,3123.6741899999997
648,2020-07-03,RR,state,18769,364,False,605761.0,3098.4167
649,2020-07-02,RR,state,18323,358,False,605761.0,3024.7903100000003
650,2020-07-01,RR,state,17583,354,False,605761.0,2902.62992
651,2020-06-30,RR,state,15153,314,False,605761.0,2501.4816100000003
652,2020-06-29,RR,state,14641,283,False,605761.0,2416.95982
653,2020-06-28,RR,state,14459,281,False,605761.0,2386.91497
654,2020-06-27,RR,state,14341,281,False,605761.0,2367.43534
655,2020-06-26,RR,state,13078,281,False,605761.0,2158.93727
656,2020-06-25,RR,state,12911,273,False,605761.0,2131.3686399999997
657,2020-06-24,RR,state,11872,271,False,605761.0,1959.84885
658,2020-06-23,RR,state,10803,259,False,605761.0,1783.3766100000003
659,2020-06-22,RR,state,10340,250,False,605761.0,1706.9438300000002
660,2020-06-21,RR,state,8188,251,False,605761.0,1351.68821
661,2020-06-20,RR,state,8120,251,False,605761.0,1340.46266
662,2020-06-19,RR,state,8037,245,False,605761.0,1326.76088
663,2020-06-18,RR,state,7650,239,False,605761.0,1262.8743
664,2020-06-17,RR,state,7421,224,False,605761.0,1225.07061
665,2020-06-16,RR,state,7150,224,False,605761.0,1180.3335
666,2020-06-15,RR,state,6935,216,False,605761.0,1144.84095
667,2020-06-14,RR,state,6881,203,False,605761.0,1135.92655
668,2020-06-13,RR,state,6875,200,False,605761.0,1134.93606
669,2020-06-12,RR,state,6842,197,False,605761.0,1129.48836
670,2020-06-11,RR,state,6712,192,False,605761.0,1108.02775
671,2020-06-10,RR,state,6594,188,False,605761.0,1088.54812
672,2020-06-09,RR,state,6347,182,False,605761.0,1047.77297
673,2020-06-08,RR,state,6056,168,False,605761.0,999.7342199999999
674,2020-06-07,RR,state,5768,145,False,605761.0,952.1907199999999
675,2020-06-06,RR,state,5529,142,False,605761.0,912.7362099999999
676,2020-06-05,RR,state,5238,139,False,605761.0,864.69746
677,2020-06-04,RR,state,4831,139,False,605761.0,797.50925
678,2020-06-02,RR,state,4143,124,False,605761.0,683.9331
679,2020-06-01,RR,state,3850,120,False,605761.0,635.56419
680,2020-05-31,RR,state,3692,116,False,605761.0,609.4813
681,2020-05-30,RR,state,3474,116,False,605761.0,573.49351
682,2020-05-29,RR,state,3299,110,False,605761.0,544.60423
683,2020-05-28,RR,state,3098,108,False,605761.0,511.42282
684,2020-05-27,RR,state,2959,102,False,605761.0,488.47648
685,2020-05-26,RR,state,2682,102,False,605761.0,442.74887
686,2020-05-25,RR,state,2564,86,False,605761.0,423.26924
687,2020-05-24,RR,state,2439,84,False,605761.0,402.63403999999997
688,2020-05-23,RR,state,2439,72,False,605761.0,402.63403999999997
689,2020-05-22,RR,state,2296,72,False,605761.0,379.02737
690,2020-05-21,RR,state,1988,64,False,605761.0,328.18224
691,2020-05-20,RR,state,1988,64,False,605761.0,328.18224
692,2020-05-19,RR,state,1988,64,False,605761.0,328.18224
693,2020-05-18,RR,state,1882,60,False,605761.0,310.68359
694,2020-05-17,RR,state,1791,51,False,605761.0,295.66116
695,2020-05-16,RR,state,1706,49,False,605761.0,281.62922000000003
696,2020-05-15,RR,state,1589,40,False,605761.0,262.31467999999995
697,2020-05-14,RR,state,1500,37,False,605761.0,247.62241
698,2020-05-13,RR,state,1411,29,False,605761.0,232.93015
699,2020-05-12,RR,state,1411,28,False,605761.0,232.93015
700,2020-05-11,RR,state,1295,24,False,605761.0,213.78068
701,2020-05-10,RR,state,1290,21,False,605761.0,212.95527
702,2020-05-09,RR,state,1202,18,False,605761.0,198.42809
703,2020-05-08,RR,state,1124,16,False,605761.0,185.55173
704,2020-05-07,RR,state,1020,14,False,605761.0,168.38324
705,2020-05-06,RR,state,932,13,False,605761.0,153.85606
706,2020-05-05,RR,state,869,11,False,605761.0,143.45592
707,2020-05-04,RR,state,578,11,False,605761.0,95.41717
708,2020-05-03,RR,state,533,7,False,605761.0,87.9885
709,2020-05-01,RR,state,519,7,False,605761.0,85.67735
710,2020-04-30,RR,state,519,7,False,605761.0,85.67735
711,2020-04-29,RR,state,426,4,False,605761.0,70.32477
712,2020-04-27,RR,state,425,4,False,605761.0,70.15968000000001
713,2020-04-26,RR,state,407,4,False,605761.0,67.18821
714,2020-04-25,RR,state,401,4,False,605761.0,66.19771999999999
715,2020-04-24,RR,state,345,3,False,605761.0,56.95315
716,2020-04-23,RR,state,304,3,False,605761.0,50.18481
717,2020-04-22,RR,state,297,3,False,605761.0,49.02924
718,2020-04-21,RR,state,280,3,False,605761.0,46.22285
719,2020-04-20,RR,state,247,3,False,605761.0,40.77516
720,2020-04-19,RR,state,244,3,False,605761.0,40.27991
721,2020-04-18,RR,state,222,3,False,605761.0,36.64812
722,2020-04-17,RR,state,201,3,False,605761.0,33.1814
723,2020-04-16,RR,state,164,3,False,605761.0,27.07338
724,2020-04-15,RR,state,142,3,False,605761.0,23.441589999999998
725,2020-04-14,RR,state,114,3,False,605761.0,18.8193
726,2020-04-13,RR,state,113,3,False,605761.0,18.654220000000002
727,2020-04-12,RR,state,83,3,False,605761.0,13.701770000000002
728,2020-04-11,RR,state,79,3,False,605761.0,13.04145
729,2020-04-10,RR,state,75,3,False,605761.0,12.38112
730,2020-04-09,RR,state,63,2,False,605761.0,10.400139999999999
731,2020-04-08,RR,state,52,1,False,605761.0,8.58424
732,2020-04-07,RR,state,49,1,False,605761.0,8.089
733,2020-04-06,RR,state,42,1,False,605761.0,6.93343
734,2020-04-05,RR,state,42,1,False,605761.0,6.93343
735,2020-04-04,RR,state,42,1,False,605761.0,6.93343
736,2020-04-03,RR,state,37,1,False,605761.0,6.10802
737,2020-04-02,RR,state,30,0,False,605761.0,4.95245
738,2020-04-01,RR,state,26,0,False,605761.0,4.29212
739,2020-03-31,RR,state,16,0,False,605761.0,2.64131
740,2020-03-30,RR,state,16,0,False,605761.0,2.64131
741,2020-03-29,RR,state,16,0,False,605761.0,2.64131
742,2020-03-28,RR,state,16,0,False,605761.0,2.64131
743,2020-03-27,RR,state,12,0,False,605761.0,1.98098
744,2020-03-26,RR,state,10,0,False,605761.0,1.6508200000000002
745,2020-03-25,RR,state,8,0,False,605761.0,1.32065
746,2020-03-24,RR,state,8,0,False,605761.0,1.32065
747,2020-03-23,RR,state,2,0,False,605761.0,0.33016
748,2020-03-22,RR,state,2,0,False,605761.0,0.33016
749,2020-03-21,RR,state,2,0,False,605761.0,0.33016
750,2020-07-17,RN,state,43432,1572,True,3506853.0,1238.48932
